"Guid","Amount","CloseDate","Description","ForecastCategoryName","LeadSource","Name","NextStep","Pricebook2Id","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","test_field__c"
00542e08-4821-4c13-b990-6e47c5255de6,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity mhgiw,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
00563d3d-f084-4506-9060-a97b0b36b390,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity frruc,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
00592977-bb82-459d-a511-caea2907ee5f,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity vdrdq,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
005afbd8-1e09-4d89-92e9-e7ce51a61452,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity jeqqz,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
00645593-cdfb-4f14-a803-79986b4f919c,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity fxtlm,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0069eca9-af68-46a3-bdfe-5a14e906fcd7,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity pxxch,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
006dd66d-c2a4-4f44-a096-704217574d45,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity gzhdn,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0078e5f8-91af-4d1e-9bb5-05f40b21d5ac,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity fbzqx,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
00793814-7906-4231-a9f4-f98416163e30,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity wyelv,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
007afd8f-df57-4e11-99be-f06490175f30,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ixfst,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
00844c17-073f-43ca-be3f-956405d9be44,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity bcoez,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
008d4fd4-5c19-47bc-bf70-e7b03f0a6846,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity hrawj,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
008e919e-0664-43e4-a07b-479e5d1587ae,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity qyslu,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
009bb824-a763-438c-a6c2-948a65df75d6,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity gebgu,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
00a431a7-0d97-4fdd-9f31-49a5f9380340,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity lhnpi,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
00ad0103-81e5-45de-8ecf-1893c82c5201,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity noisq,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
00bdd4cc-493a-4a07-a752-a171fbdd3049,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity nyybp,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
00da3811-4de0-4be0-b20b-aa34da818eee,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity jkghx,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
00de519d-5bfe-4440-8c5c-bba9fdb9debb,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ceeyo,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0114844b-d84a-4d4a-b780-4b873182b936,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ressn,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0116024e-a7e6-4945-b6c4-7d36bd2ed2ae,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity mssoo,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0116c52b-68ff-4153-a1a3-5273413bd74d,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ggjgn,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
01391962-3267-40dc-833b-59b676513237,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity fjlyq,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0149a887-e93e-4e0b-992c-b638a16bb187,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity lrdux,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
01669690-2cbb-446e-96d3-866b928b2077,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ujywm,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
016e9ec1-7bc2-4615-8551-7a8c316d808e,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity dqrcg,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0172cbfa-b37f-4a07-8587-eeb62b0afeba,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity yjbtp,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
01813aa4-f7d2-428b-a6ae-fc8f81b0e24e,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity fvwbe,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
019bfc7b-4bb4-4817-8fed-387b0ef99fa6,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity zahjm,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
01bdd9c7-dab0-4b3c-9dc9-c7de169cd318,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity dtduk,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
01c50d13-d016-47fb-884a-d68002bf179d,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity aszck,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
01f9c277-771c-4e82-80aa-ba25e9c27d60,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity vtpnp,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
020a6683-e934-448a-9c27-639990383638,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity rhqwp,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
020bf659-1b84-4d59-86e6-d470e28913f1,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity jglyh,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
020e442a-6de3-4fcb-8e2b-5a83a048bf96,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ucxxj,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
021d7493-90b3-44a6-96e6-1dff8c9a52ca,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity odgvs,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
021ec128-f2e8-4c7d-b7e8-dd6ddd896479,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity yelvx,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0223fcb8-1430-4824-8f79-9b1b4f9d1d5b,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ztzqr,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
02277a86-5605-402f-8109-6cc8cb76e13a,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity mpsgb,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0230c02e-1e4f-44a9-bc24-1244fbc59e10,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity faeen,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0237a481-780a-4de1-8cc9-57f6c8fd88c6,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity zlpyp,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
02461d46-fea6-4be0-a538-09e0ac54a1e4,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity slkzw,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
025224e1-72a6-4d5b-b37f-2c77e2bbbeea,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ijuln,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0262848a-2155-4dec-b04a-be6e16935a0e,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ttxrc,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
026e3caf-400b-46b1-b932-62d7cdcf4ea9,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ktxck,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0276968e-8faa-45d1-8a41-9daf608405ed,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ufjpb,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
02b02bba-5ddf-4603-b8fb-80924f2f9f02,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ukmzg,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
02b37e60-70bf-4dc4-a749-afa9c8308850,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ebxhb,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
02c95c5a-f3af-4e03-9a48-507cc7542cab,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity utunh,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
02cabdca-4627-4356-9c2f-7bdd0f3b4405,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity cxswe,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
02d1fd5c-1bbe-4739-be66-f7c60170ff6d,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity kwmgh,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
02e11b32-eccd-4a83-ad1f-cbc8bd9b1f83,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity lsglj,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
02ec81e3-a34d-413f-bb71-29e9191e0f6d,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity qwadk,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
02fd710a-1416-4806-95ee-02c1b538fd39,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity fbicy,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
02fe2c01-f02a-4eaa-88cf-dd27a99cd288,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity wsdpy,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0303fb82-c913-4f0d-95b9-16833daf07a5,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity clgvi,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
030f2e0a-396f-49a1-94b9-15c75fc66087,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity wovlk,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0311b174-933f-498e-be0b-3f141ca4942b,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity pedbb,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
03126b40-caee-4e7a-93b8-6580b8c6e3d3,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity jvfnl,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
031372ac-4443-4e39-b732-892565cedb93,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity egczh,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
03285284-2468-440e-a8e4-4dac4adf06c1,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity njrbd,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
03359b86-5060-44ea-8532-a0bdfa2be465,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity rgnfr,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0336d171-2761-472e-a641-0d7a39a115e8,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity umpxt,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0347ecf0-e5c2-4a87-8137-1f659a8e0358,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity onuqh,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
035e27c7-f4ac-47c9-99f4-2aa00bfd8756,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity npwuh,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
036bb689-f8ce-4b98-b21c-1f352b8c05f9,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity jsigj,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0372e9a4-9b05-4d60-99fa-c987ccf167c0,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ixyij,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0377a04b-54dd-46d4-9ba1-4c48e49bcb82,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ytwmg,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
037a1fb2-8ad6-40f1-bb07-b2f7dc2086e1,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity zddaa,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0382776a-a6ee-4be3-873d-5ffa7df5cad9,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity uuenx,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
038288cb-67b9-43e5-bc57-264f8262b46f,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity yjbtp,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0388a07c-e753-44b4-962f-b1bdbe959a1d,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity hrkni,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
03952234-da23-4d9a-a650-4280b0953489,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity radpf,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
03bccce5-7d73-4761-93b8-ec8075ead0df,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity fkjmz,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
03dbe65a-3e14-4d26-a0f9-82dcd448043f,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity jjhcm,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
03e313d2-5477-4826-b6df-e4e062f9dd6c,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ceeyo,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
03e62237-a3f6-40ee-8e3e-8d7da97e5274,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity acxsq,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
03ecc1e1-1506-4dc3-a516-e72922e5aa94,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity mjyvg,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
03ee93a0-7079-4780-8b1c-b0aac0946168,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity turze,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
03eed25d-14ae-4354-bb98-b84c6a4da5d0,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity vwtkr,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
03fb5815-e804-4ad9-9672-460f74a6af0c,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ggawl,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
04108fbc-9571-439a-a8e2-22d7c962dbe6,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity zqbrs,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
041324a4-5ac2-45ac-9737-9a79a00d74b1,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity xlotv,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
04190cf2-b062-4efa-b63b-2087c62daf23,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity unqye,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
04225429-c8e9-4827-b923-5ddfff41ca66,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ivlmg,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0437bbaa-d4a8-492a-b7dc-a7c4c054e740,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity bemxq,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
044629cf-7d78-41a6-8989-3883dd0e6e70,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity xgubk,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0448a290-83c1-4eb3-95f7-a207c9356a34,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity xwhme,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
044d54ba-39dc-4349-adc8-937571e4384f,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity puqzq,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0450de44-55e5-40c7-9d4b-c17b029ddcc3,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity jeqqz,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0452b9a5-4203-4af9-9234-224701852cb2,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity bemxq,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0457d215-f414-41d6-a7a7-b279d3b62418,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity suhwc,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
046220d6-da46-4200-a0d6-bbf9e46c8460,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity njxfm,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
047dd010-9760-4e9e-a36b-e7b3e19214e5,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity vovkv,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
04843621-c928-4b6a-b9e3-ba10d3457387,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity vkbls,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
048bd3ce-eb73-46fc-a4e1-ac62d422b06d,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity wmoyd,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
0493aa16-de55-4f9b-a7ab-52c2e8700efc,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity lepvh,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
049b2688-7e82-4369-acdc-d7ab05b6ab1f,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity trphi,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
04a71003-3c05-4b21-9333-5e9adbe783b4,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ghnxd,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
